SK_ID_CURR,pos_score
100522,0.6097617745399475
100523,0.4358191192150116
100524,0.3785322606563568
100525,0.7230344414710999
100526,0.3508966267108917
100527,0.4028964042663574
100528,0.46201634407043457
100529,0.5185813307762146
100530,0.5636127591133118
100533,0.4070218801498413
100534,0.3776697516441345
100535,0.42273738980293274
100536,0.36276066303253174
100537,0.5651474595069885
100538,0.4300617277622223
100539,0.34687405824661255
100540,0.4016702175140381
100541,0.4665539264678955
100542,0.4068722426891327
100543,0.5539681315422058
100545,0.39539846777915955
100546,0.4511091709136963
100547,0.4816661477088928
100549,0.37024855613708496
100550,0.49665650725364685
100555,0.5104255080223083
100556,0.44578665494918823
100557,0.45461201667785645
100558,0.5021560192108154
100559,0.3667871654033661
100560,0.4754990041255951
100562,0.3965297341346741
100563,0.4453381597995758
100564,0.4084818959236145
100565,0.42076992988586426
100566,0.3370068371295929
100567,0.4849468171596527
100570,0.45912623405456543
100571,0.36224499344825745
100572,0.496552437543869
100573,0.524312436580658
100574,0.46458274126052856
100575,0.519407331943512
100576,0.4266332983970642
100577,0.3737677335739136
100578,0.4678727388381958
100579,0.48505645990371704
100580,0.6306983828544617
100581,0.41661208868026733
100582,0.5415456891059875
100583,0.3702142834663391
100585,0.3943219482898712
100586,0.32790878415107727
100587,0.37389659881591797
100588,0.5135350227355957
100589,0.6268549561500549
100590,0.4368645250797272
100593,0.5684980154037476
100594,0.43253347277641296
100595,0.46660345792770386
100596,0.4615863561630249
100597,0.5697005391120911
100598,0.5316283106803894
100599,0.6218686103820801
100600,0.3033899962902069
100601,0.4553917348384857
100603,0.4047825336456299
100604,0.40258100628852844
100605,0.3279832601547241
100606,0.5042862892150879
100608,0.5597511529922485
100609,0.5169748067855835
100610,0.45999935269355774
100611,0.4057117700576782
100612,0.48714739084243774
100614,0.4738520681858063
100615,0.37958216667175293
100616,0.6822200417518616
100619,0.39085114002227783
100620,0.5193467140197754
100621,0.5022646188735962
100623,0.5257025957107544
100624,0.43791845440864563
100627,0.6337999701499939
100628,0.4935586154460907
100629,0.3958780765533447
100630,0.459389865398407
100631,0.3711142838001251
100632,0.43114128708839417
100633,0.3980714678764343
100634,0.4658564329147339
100635,0.35407570004463196
100636,0.6144979000091553
100637,0.4606814682483673
100638,0.44150206446647644
100639,0.3634779155254364
100640,0.5251812934875488
100641,0.46568793058395386
100642,0.5372520089149475
100643,0.5292021632194519
100644,0.510848343372345
100645,0.4170086681842804
100646,0.4635459780693054
100647,0.4232511818408966
100648,0.569800853729248
100649,0.6876176595687866
100650,0.4856160879135132
100651,0.4516299366950989
100652,0.521006166934967
100653,0.5034023523330688
100654,0.46245867013931274
100655,0.5608165860176086
100656,0.4859456717967987
100658,0.4449174106121063
100659,0.4408770799636841
100660,0.5800402164459229
100661,0.44984081387519836
100662,0.507207989692688
100663,0.24138784408569336
100665,0.44628891348838806
100666,0.45595020055770874
100667,0.39817917346954346
100668,0.48916736245155334
100669,0.6163682341575623
100670,0.48212552070617676
100671,0.4848856031894684
100672,0.4558616280555725
100674,0.448529452085495
100675,0.573284924030304
100676,0.4539927840232849
100678,0.5161377787590027
100679,0.45423901081085205
100680,0.46371990442276
100681,0.4993177354335785
100682,0.4998036324977875
100683,0.483105331659317
100684,0.5353874564170837
100685,0.46808451414108276
100686,0.4114307761192322
100687,0.4282568693161011
100688,0.5752328038215637
100689,0.4282926321029663
100690,0.4576125741004944
100691,0.5376850366592407
100692,0.5537157654762268
100693,0.45767930150032043
100694,0.45743870735168457
100695,0.39608827233314514
100696,0.51631760597229
100697,0.519415020942688
100698,0.5497480630874634
100700,0.5189335346221924
100701,0.37092486023902893
100703,0.3344692289829254
100704,0.3777553141117096
100705,0.45336005091667175
100706,0.42459189891815186
100707,0.5183523893356323
100708,0.677617609500885
100709,0.5415560007095337
100710,0.42601656913757324
100712,0.44064396619796753
100713,0.4560108184814453
100714,0.37826529145240784
100715,0.5054029822349548
100716,0.5174264311790466
100717,0.6798568367958069
100718,0.47406432032585144
100719,0.5248785614967346
100720,0.4311908185482025
100721,0.48246732354164124
100722,0.5073210000991821
100723,0.5485915541648865
100724,0.5293204188346863
100725,0.528112530708313
100726,0.37457558512687683
100727,0.3968938887119293
100728,0.49814313650131226
100730,0.5680943727493286
100731,0.5592432022094727
100732,0.44997748732566833
100733,0.5453556180000305
100734,0.32185453176498413
100735,0.44063666462898254
100736,0.4898271858692169
100737,0.3130190670490265
100738,0.4104354679584503
100739,0.43747779726982117
100741,0.43232786655426025
100743,0.3754667639732361
100746,0.35374677181243896
100748,0.43807774782180786
100749,0.3783946633338928
100750,0.42231297492980957
100755,0.7014627456665039
100756,0.4045584201812744
100757,0.4850640296936035
100758,0.5222271084785461
100759,0.4286867678165436
100761,0.4499339759349823
100764,0.4625720977783203
100766,0.4390856623649597
100767,0.5385812520980835
100768,0.4193592071533203
100769,0.592807948589325
100771,0.3628215789794922
100773,0.3869071900844574
100774,0.4044688940048218
100775,0.4955426752567291
100776,0.5313687920570374
100778,0.3953181803226471
100779,0.3795231580734253
100780,0.449434757232666
100781,0.35343754291534424
100782,0.33248171210289
100783,0.4493350386619568
100784,0.9320834279060364
100785,0.42250367999076843
100786,0.42319193482398987
100787,0.4663397967815399
100788,0.44238683581352234
100789,0.356980562210083
100790,0.36019960045814514
100793,0.40239256620407104
100794,0.4629344940185547
100795,0.4588618576526642
100796,0.460821270942688
100798,0.39605438709259033
100799,0.4074832499027252
100800,0.4265976548194885
100801,0.5068749785423279
100802,0.5516430735588074
100803,0.324308842420578
100804,0.47099974751472473
100805,0.4021223187446594
100806,0.5145367980003357
100807,0.5515316724777222
100808,0.4962548017501831
100809,0.4872983992099762
100812,0.43112912774086
100813,0.3933374285697937
100814,0.46158933639526367
100815,0.5021314024925232
100816,0.46823373436927795
100818,0.45480549335479736
100819,0.4990696310997009
100820,0.5198789238929749
100821,0.35503801703453064
100822,0.4136336147785187
100824,0.5153406262397766
100825,0.34204766154289246
100827,0.49560874700546265
100828,0.4735286831855774
100829,0.552943766117096
100831,0.33632394671440125
100832,0.5111109614372253
100833,0.437956839799881
100834,0.3785341680049896
100835,0.45423901081085205
100837,0.4415208697319031
100838,0.5609924793243408
100840,0.4576793909072876
100842,0.4347940981388092
100843,0.6053329706192017
100844,0.6301572322845459
100845,0.5193467140197754
100846,0.38588789105415344
100847,0.433126300573349
100848,0.3441758453845978
100849,0.4297318160533905
100851,0.42319732904434204
100852,0.46568793058395386
100853,0.48007604479789734
100854,0.4550281763076782
100855,0.4784066379070282
100856,0.504187822341919
100857,0.5140661597251892
100858,0.43538933992385864
100859,0.38787761330604553
100860,0.4400690197944641
100861,0.4570958912372589
100862,0.46390753984451294
100863,0.35402899980545044
100864,0.4376949667930603
100865,0.5152535438537598
100866,0.4763949513435364
100867,0.6049419641494751
100868,0.5768077373504639
100869,0.46576637029647827
100871,0.4514150619506836
100873,0.6742304563522339
100874,0.5062811374664307
100875,0.521006166934967
100876,0.3662071228027344
100877,0.5229969024658203
100878,0.45822280645370483
100879,0.4722147583961487
100880,0.38996466994285583
100881,0.5138810276985168
100882,0.4811723828315735
100883,0.6726927757263184
100884,0.44879841804504395
100885,0.4915790557861328
100886,0.4631000757217407
100887,0.45160773396492004
100888,0.37984219193458557
100890,0.46117666363716125
100891,0.495676726102829
100892,0.6957800984382629
100893,0.3791375458240509
100894,0.4663931131362915
100895,0.4359418749809265
100896,0.5900253653526306
100897,0.45523983240127563
100898,0.4573446810245514
100899,0.671178936958313
100900,0.49021440744400024
100901,0.3400688171386719
100902,0.5053009390830994
100903,0.5256106853485107
100904,0.43437492847442627
100905,0.525144636631012
100906,0.435430109500885
100907,0.42319783568382263
100908,0.48724332451820374
100909,0.5589314699172974
100911,0.36714503169059753
100912,0.40073835849761963
100914,0.5659303069114685
100915,0.5106157064437866
100916,0.4402875602245331
100917,0.3878193199634552
100919,0.27870047092437744
100920,0.45980823040008545
100921,0.41389480233192444
100922,0.47031480073928833
100923,0.2976686656475067
100924,0.40464675426483154
100925,0.4101613759994507
100926,0.3691682815551758
100927,0.4143020808696747
100928,0.5225504636764526
100929,0.35320591926574707
100930,0.43113023042678833
100932,0.4485337734222412
100933,0.42077967524528503
100934,0.4160105586051941
100935,0.3811069428920746
100937,0.40979307889938354
100938,0.3265761137008667
100939,0.5156289935112
100940,0.34043076634407043
100941,0.46712908148765564
100942,0.3900381326675415
100943,0.40721189975738525
100944,0.5742289423942566
100945,0.4576590359210968
100946,0.4726926386356354
100947,0.46106240153312683
100948,0.4383751451969147
100949,0.3727453947067261
100950,0.44999244809150696
100951,0.5051793456077576
100954,0.45584553480148315
100955,0.3756077289581299
100956,0.45325756072998047
100957,0.48346996307373047
100958,0.3884100914001465
100959,0.4291461408138275
100960,0.5290187001228333
100961,0.4113416075706482
100962,0.654136061668396
100963,0.3802352845668793
100964,0.4348600208759308
100966,0.439226895570755
100967,0.34511783719062805
100968,0.38285189867019653
100969,0.5153615474700928
100971,0.7134678959846497
100972,0.46122992038726807
100973,0.49619776010513306
100974,0.351566344499588
100975,0.4587197005748749
100976,0.6314535737037659
100977,0.46445390582084656
100978,0.5189840793609619
100979,0.461825430393219
100980,0.33536583185195923
100985,0.47808441519737244
100986,0.5857835412025452
100988,0.4979410767555237
100989,0.49089348316192627
100990,0.5285499691963196
100991,0.3730836510658264
100992,0.4699530303478241
100993,0.5095531940460205
100994,0.42263466119766235
100995,0.49391692876815796
100996,0.6025457978248596
101000,0.5109113454818726
101001,0.4452595114707947
101003,0.45740190148353577
101004,0.46277910470962524
101006,0.4661943018436432
101007,0.5106157064437866
101009,0.4625800549983978
101010,0.4185173511505127
101011,0.4528084397315979
101012,0.43347376585006714
101013,0.5449618697166443
101014,0.4165002703666687
101015,0.5026208162307739
101016,0.40767642855644226
101017,0.6638494729995728
101018,0.3675073981285095
101019,0.33603766560554504
101022,0.4172873795032501
101023,0.5075939893722534
101027,0.45693716406822205
101028,0.4374506175518036
101029,0.5738043785095215
101030,0.41888752579689026
101032,0.598295271396637
101033,0.4657691717147827
101034,0.5145661234855652
101035,0.49683088064193726
101036,0.5158560276031494
101037,0.45096415281295776
101038,0.4784066379070282
101039,0.45690247416496277
101042,0.5001242756843567
101043,0.35282638669013977
101044,0.49226006865501404
101045,0.5727543830871582
101046,0.34561076760292053
101047,0.5826495885848999
101048,0.5552787184715271
101049,0.33955836296081543
101050,0.46088752150535583
101052,0.4517478048801422
101053,0.5286189317703247
101054,0.5764104723930359
101058,0.4251490831375122
101059,0.46925023198127747
101060,0.5173183679580688
101061,0.4749968647956848
101062,0.4884137511253357
101063,0.4071769714355469
101065,0.43924951553344727
101066,0.4586504101753235
101067,0.41730597615242004
101068,0.4301539659500122
101069,0.31835055351257324
101070,0.4049092233181
101071,0.4771548807621002
101072,0.3103783130645752
101073,0.45833197236061096
101074,0.508955180644989
101075,0.3823087215423584
101076,0.5079368948936462
101077,0.5263563394546509
101078,0.6553224325180054
101080,0.4916892349720001
101081,0.5626417398452759
101082,0.5237739682197571
101083,0.4855145215988159
101084,0.5787650346755981
101085,0.4572000205516815
101086,0.5369040369987488
101088,0.4683612287044525
101089,0.3154810965061188
101091,0.5220405459403992
101093,0.6894615888595581
101094,0.407318115234375
101095,0.49021440744400024
101096,0.45608851313591003
101098,0.431228905916214
101100,0.6492902636528015
101101,0.42911118268966675
101102,0.39679205417633057
101103,0.44847607612609863
101104,0.37757259607315063
101105,0.57453453540802
101106,0.45211389660835266
101108,0.7279990911483765
101109,0.6778051853179932
101110,0.4592632055282593
101111,0.42299917340278625
101112,0.3420034348964691
101113,0.4636494815349579
101114,0.41054755449295044
101115,0.523139238357544
101116,0.49233612418174744
101117,0.4347378611564636
101119,0.5455673933029175
101120,0.41655007004737854
101121,0.6655416488647461
101122,0.5975785851478577
101123,0.3980749547481537
101124,0.4665539264678955
101127,0.4923926591873169
101129,0.6050390601158142
101130,0.3901962637901306
101132,0.4063397943973541
101133,0.4595004916191101
101134,0.39879661798477173
101135,0.4725259840488434
101137,0.4015614092350006
101138,0.4455910623073578
101139,0.45886021852493286
101141,0.5872804522514343
101142,0.38215330243110657
101143,0.3844265341758728
101144,0.4549389183521271
101145,0.3476548492908478
101147,0.33183273673057556
101148,0.39940783381462097
101150,0.4273817539215088
101151,0.5334059000015259
101152,0.415446937084198
101153,0.46832340955734253
101154,0.4803670644760132
101155,0.4513566195964813
101156,0.6522480845451355
101157,0.46621206402778625
101158,0.44837498664855957
101159,0.5132631659507751
101161,0.37486663460731506
101162,0.42727768421173096
101163,0.4945523738861084
101164,0.551482081413269
101165,0.4192616045475006
101166,0.5166783928871155
101167,0.4608291685581207
101168,0.5572633743286133
101170,0.3973113000392914
101171,0.35839465260505676
101172,0.4992712736129761
101173,0.40844741463661194
101174,0.492085725069046
101175,0.280234694480896
101176,0.5356740355491638
101177,0.4087510406970978
101178,0.6300418376922607
101179,0.5244038105010986
101180,0.47468847036361694
101182,0.394883930683136
101183,0.510351300239563
101184,0.45601075887680054
101185,0.49093568325042725
101187,0.6650834083557129
101188,0.38186153769493103
101189,0.5653159618377686
101191,0.4958357512950897
101192,0.47911500930786133
101195,0.5275904536247253
101196,0.4789047837257385
101197,0.678286612033844
101199,0.43100425601005554
101201,0.5094799995422363
101202,0.44620007276535034
101203,0.49021440744400024
101205,0.5224284529685974
101206,0.4280030429363251
101207,0.4622774124145508
101208,0.3786502182483673
101209,0.38858503103256226
101210,0.3915412425994873
101212,0.32814836502075195
101214,0.5139414072036743
101215,0.4765476882457733
101217,0.42530471086502075
101218,0.4179878830909729
101219,0.434966117143631
101220,0.4501003324985504
101221,0.4115869998931885
101222,0.5291451811790466
101224,0.391960471868515
101226,0.5787593722343445
101227,0.43546953797340393
101228,0.4617283046245575
101229,0.40907472372055054
101230,0.4050106108188629
101231,0.40900224447250366
101232,0.40108948945999146
101234,0.5432920455932617
101236,0.586743175983429
101238,0.4253409802913666
101239,0.4570958912372589
101240,0.3741593658924103
101241,0.42781978845596313
101242,0.428537517786026
101245,0.4990696310997009
101246,0.3970218598842621
101247,0.6615880131721497
101248,0.4482322931289673
101249,0.38275930285453796
101250,0.43439316749572754
101251,0.514517068862915
101252,0.6979724764823914
101253,0.3502733111381531
101254,0.40297070145606995
101255,0.4560108184814453
101256,0.4750642776489258
101257,0.419718861579895
101260,0.46568793058395386
101261,0.40574097633361816
101262,0.4462902843952179
101263,0.5071662068367004
101264,0.42974257469177246
101265,0.39597177505493164
101266,0.3610532283782959
101267,0.42787250876426697
101270,0.5242359042167664
101272,0.4484015703201294
101273,0.39818939566612244
101274,0.42357227206230164
101275,0.4356650114059448
101276,0.4040816128253937
101277,0.5848092436790466
101278,0.44370391964912415
101280,0.39546698331832886
101282,0.5986859202384949
101283,0.44684088230133057
101284,0.4779711067676544
101285,0.4421004354953766
101286,0.45919081568717957
101289,0.38722291588783264
101293,0.4990696310997009
101295,0.41920948028564453
101298,0.5077238082885742
101302,0.33748364448547363
101303,0.46660345792770386
101304,0.3922150731086731
101306,0.489113986492157
101307,0.4825684428215027
101309,0.5020668506622314
101310,0.46258872747421265
101311,0.3339289724826813
101312,0.46083003282546997
101313,0.3674514591693878
101314,0.4139861464500427
101315,0.38098829984664917
101316,0.5007495284080505
101317,0.4176292419433594
101319,0.40089571475982666
101320,0.4797419309616089
101321,0.48847728967666626
101322,0.52167809009552
101323,0.37349674105644226
101324,0.46544432640075684
101325,0.519131600856781
101326,0.41910794377326965
101328,0.41888704895973206
101330,0.4080468714237213
101331,0.46117666363716125
101333,0.499591201543808
101334,0.4930627644062042
101335,0.43929776549339294
101336,0.44210052490234375
101338,0.4158051311969757
101339,0.5004114508628845
101340,0.33411335945129395
101341,0.3331458568572998
101342,0.44796353578567505
101344,0.5804637670516968
101347,0.436716228723526
101348,0.3362187445163727
101349,0.4525470733642578
101350,0.5214335322380066
101351,0.38961631059646606
101352,0.4676998257637024
101357,0.44693437218666077
101359,0.3216027319431305
101360,0.46832340955734253
101364,0.5416135191917419
101369,0.49532684683799744
101370,0.49098849296569824
101371,0.5150917172431946
101372,0.3915524482727051
101373,0.4870624244213104
101375,0.4782490134239197
101376,0.5346524119377136
101377,0.5499422550201416
101378,0.41526496410369873
101379,0.41416946053504944
101381,0.4068005383014679
101382,0.4650000333786011
101384,0.46117666363716125
101385,0.3547080457210541
101386,0.6452897787094116
101388,0.4625087380409241
101389,0.4494049549102783
101390,0.37497830390930176
101391,0.40505945682525635
101392,0.36733224987983704
101393,0.3119875192642212
101394,0.3883543014526367
101395,0.3922290802001953
101396,0.42739996314048767
101397,0.428196519613266
101400,0.5975003242492676
101402,0.6990940570831299
101403,0.3744015693664551
101404,0.5041634440422058
101405,0.5412289500236511
101406,0.38121452927589417
101407,0.4382805824279785
101408,0.4247038662433624
101409,0.4420924186706543
101410,0.3433187007904053
101411,0.49687257409095764
101413,0.4573446810245514
101415,0.3890380561351776
101416,0.4400021731853485
101417,0.3823959529399872
101418,0.4912690818309784
101419,0.45873138308525085
101420,0.4433896839618683
101421,0.4051973521709442
101422,0.4170438349246979
101423,0.46330174803733826
101424,0.3971867561340332
101425,0.4540788531303406
101430,0.40996792912483215
101431,0.3717022240161896
101432,0.5760488510131836
101433,0.5029640197753906
101435,0.3988991379737854
101436,0.5585076808929443
101437,0.39238399267196655
101438,0.5706382989883423
101439,0.404325008392334
101441,0.5104371309280396
101442,0.3639785647392273
101443,0.37916818261146545
101444,0.7702518701553345
101445,0.555719792842865
101446,0.5254992246627808
101447,0.4627284109592438
101450,0.5407609939575195
101451,0.3579676151275635
101452,0.46361401677131653
101453,0.33987000584602356
101454,0.38254475593566895
101455,0.44282740354537964
101456,0.4705473780632019
101457,0.4543009400367737
101458,0.45336005091667175
101459,0.3706670105457306
