SK_ID_CURR,inst_score
100379,0.6171509027481079
100380,0.5877184867858887
100381,0.6936509013175964
100383,0.4298841655254364
100387,0.41287267208099365
100388,0.4318023920059204
100389,0.4764360189437866
100391,0.42394477128982544
100392,0.4808024764060974
100393,0.5236167311668396
100394,0.32169309258461
100395,0.3524606227874756
100396,0.5059632658958435
100397,0.48417070508003235
100398,0.4423692226409912
100400,0.3969132602214813
100401,0.6658735275268555
100402,0.5290977358818054
100403,0.4065589904785156
100405,0.45520123839378357
100406,0.6005133986473083
100407,0.5196051001548767
100408,0.39666056632995605
100409,0.6594258546829224
100410,0.38929927349090576
100411,0.6099515557289124
100412,0.5552247166633606
100413,0.42742425203323364
100414,0.44421887397766113
100415,0.4259468615055084
100417,0.39191293716430664
100418,0.5773738622665405
100419,0.4634871184825897
100420,0.4743291139602661
100421,0.6078965663909912
100423,0.4075711667537689
100424,0.41394534707069397
100425,0.36585938930511475
100427,0.512590765953064
100428,0.4745931029319763
100429,0.6041967868804932
100430,0.5904126763343811
100431,0.4753020703792572
100432,0.5805991291999817
100433,0.41466429829597473
100434,0.5006590485572815
100435,0.4161933660507202
100436,0.3888835310935974
100437,0.3034093379974365
100439,0.5030094385147095
100440,0.4212562143802643
100441,0.47050583362579346
100442,0.39036333560943604
100443,0.657024621963501
100448,0.5503204464912415
100449,0.5085159540176392
100451,0.4078967869281769
100452,0.3159976601600647
100453,0.5132113099098206
100455,0.544090211391449
100456,0.5151644349098206
100457,0.44689229130744934
100458,0.4858647286891937
100459,0.5224626660346985
100461,0.5967072248458862
100462,0.4884260594844818
100463,0.4442853331565857
100464,0.4006573259830475
100465,0.5802940130233765
100468,0.3810375928878784
100470,0.4166484475135803
100472,0.4061606824398041
100473,0.31263676285743713
100475,0.4434422254562378
100476,0.4771581292152405
100477,0.5381544828414917
100478,0.4419783353805542
100479,0.4862925708293915
100480,0.6182075142860413
100481,0.4116183817386627
100482,0.4263004958629608
100485,0.3858260214328766
100486,0.36305293440818787
100487,0.33051589131355286
100489,0.41463539004325867
100490,0.4045499265193939
100491,0.7429315447807312
100492,0.4595310091972351
100493,0.42724350094795227
100495,0.5314916372299194
100496,0.3747735023498535
100497,0.4285675883293152
100498,0.3610887825489044
100499,0.49409008026123047
100500,0.3706618845462799
100502,0.4456610381603241
100503,0.6113542318344116
100504,0.6721723675727844
100505,0.4152796268463135
100506,0.7698652744293213
100507,0.33784377574920654
100508,0.3134653568267822
100509,0.27716484665870667
100511,0.42169514298439026
100513,0.6314210891723633
100514,0.43979617953300476
100515,0.3065224587917328
100516,0.5278629660606384
100518,0.44709211587905884
100519,0.47899365425109863
100520,0.4076402187347412
100521,0.40567997097969055
100522,0.3569866716861725
100523,0.37205231189727783
100524,0.43340322375297546
100525,0.5819318294525146
100526,0.4100940227508545
100527,0.42802131175994873
100528,0.5941211581230164
100529,0.5150681138038635
100530,0.46838507056236267
100531,0.7370961308479309
100532,0.6573652625083923
100533,0.3708944022655487
100534,0.6308425068855286
100535,0.521496057510376
100536,0.3446533679962158
100537,0.32508736848831177
100538,0.3939868211746216
100539,0.3419932723045349
100540,0.3515040874481201
100541,0.5052382946014404
100542,0.754173755645752
100543,0.541428804397583
100545,0.2844947278499603
100546,0.42582541704177856
100547,0.31238898634910583
100549,0.43728360533714294
100550,0.5765301585197449
100554,0.8165896534919739
100555,0.4792163670063019
100556,0.2859530448913574
100557,0.26109620928764343
100558,0.6378101706504822
100559,0.28026849031448364
100560,0.39085859060287476
100562,0.38181957602500916
100563,0.43652424216270447
100564,0.4980786144733429
100565,0.47163131833076477
100566,0.3299121558666229
100567,0.46784526109695435
100570,0.4262627065181732
100571,0.39517220854759216
100572,0.39218080043792725
100573,0.4520065188407898
100574,0.48944172263145447
100575,0.4887271821498871
100576,0.3675444424152374
100577,0.3181319534778595
100578,0.5348925590515137
100579,0.5327943563461304
100580,0.34704139828681946
100581,0.5866457223892212
100582,0.26212331652641296
100583,0.49649578332901
100585,0.5012236833572388
100586,0.45345547795295715
100587,0.489581435918808
100588,0.49532076716423035
100589,0.31592151522636414
100590,0.3578335642814636
100593,0.40086084604263306
100594,0.35946124792099
100595,0.4955856502056122
100596,0.4334736764431
100597,0.6841427087783813
100598,0.4507347047328949
100599,0.49552419781684875
100600,0.5145958662033081
100601,0.3994910418987274
100603,0.3688203990459442
100604,0.3931310474872589
100605,0.3779773712158203
100606,0.35547757148742676
100608,0.4963248074054718
100609,0.5699116587638855
100610,0.5999835133552551
100611,0.46638718247413635
100612,0.531162440776825
100615,0.4110569357872009
100616,0.6146627068519592
100619,0.3775511384010315
100620,0.44577285647392273
100621,0.43681061267852783
100623,0.4004170298576355
100624,0.3778364360332489
100627,0.5162448883056641
100628,0.508892834186554
100629,0.415189653635025
100630,0.3341839909553528
100631,0.2805417776107788
100632,0.32482266426086426
100633,0.35008835792541504
100634,0.6034794449806213
100635,0.40690097212791443
100636,0.3733426630496979
100637,0.4143311381340027
100638,0.4260077178478241
100639,0.3775050640106201
100640,0.3872207999229431
100641,0.4726390540599823
100642,0.4015529155731201
100643,0.40246251225471497
100644,0.44967716932296753
100645,0.39341452717781067
100646,0.5790412425994873
100647,0.3761760890483856
100648,0.6761369109153748
100649,0.6745653748512268
100650,0.3587561249732971
100651,0.4374482333660126
100652,0.47556042671203613
100653,0.642630934715271
100654,0.48146748542785645
100655,0.4541180729866028
100656,0.5150230526924133
100658,0.7342384457588196
100659,0.5434619188308716
100660,0.3739680051803589
100661,0.44029104709625244
100662,0.44681403040885925
100663,0.518310010433197
100665,0.3512021005153656
100666,0.41624313592910767
100667,0.33811014890670776
100668,0.39355453848838806
100669,0.6167230010032654
100670,0.40928784012794495
100671,0.5852147340774536
100672,0.40763404965400696
100674,0.328849196434021
100675,0.33498501777648926
100676,0.40644246339797974
100678,0.6716840267181396
100679,0.6169236898422241
100680,0.4287756383419037
100681,0.4074948728084564
100682,0.6062768697738647
100683,0.5472480058670044
100684,0.6492180228233337
100685,0.6681477427482605
100686,0.39041709899902344
100687,0.4415079653263092
100688,0.6760733127593994
100689,0.5608415007591248
100690,0.5275335311889648
100691,0.3332540988922119
100692,0.43372297286987305
100693,0.4700903296470642
100694,0.4704035520553589
100695,0.5132367014884949
100696,0.46077388525009155
100697,0.3881014585494995
100698,0.4251900315284729
100700,0.4138520061969757
100701,0.44126832485198975
100703,0.42937004566192627
100704,0.3738853335380554
100705,0.599558413028717
100706,0.5610791444778442
100707,0.38224121928215027
100708,0.3838830590248108
100709,0.7007890343666077
100710,0.46903014183044434
100712,0.5299596786499023
100713,0.7794023156166077
100714,0.38759031891822815
100715,0.4974880814552307
100716,0.557196855545044
100717,0.715778648853302
100718,0.4760743975639343
100719,0.29483887553215027
100720,0.45382705330848694
100721,0.489173024892807
100722,0.4087279438972473
100723,0.3980970084667206
100724,0.4783771336078644
100725,0.4206725060939789
100726,0.40169626474380493
100727,0.3807527422904968
100728,0.5081221461296082
100730,0.33494675159454346
100731,0.3718651235103607
100732,0.5546393990516663
100733,0.5166181921958923
100734,0.39120349287986755
100735,0.5813607573509216
100736,0.410367488861084
100737,0.3296343684196472
100738,0.337838351726532
100739,0.44443899393081665
100741,0.4670921564102173
100743,0.5242055654525757
100746,0.3597537875175476
100748,0.5330525040626526
100749,0.5426286458969116
100750,0.47330233454704285
100755,0.5810843706130981
100756,0.29832592606544495
100757,0.42944425344467163
100758,0.4562208652496338
100759,0.49484217166900635
100761,0.42686334252357483
100764,0.5235547423362732
100766,0.4724270701408386
100767,0.6547256112098694
100768,0.4538867473602295
100769,0.3734815716743469
100771,0.3724238872528076
100773,0.4050271213054657
100774,0.42961326241493225
100775,0.37674766778945923
100776,0.5360307097434998
100778,0.371753990650177
100779,0.34781527519226074
100780,0.47840118408203125
100781,0.34497466683387756
100782,0.3875617980957031
100783,0.4172736406326294
100784,0.8154798746109009
100785,0.41569265723228455
100786,0.5034812092781067
100787,0.4002733826637268
100788,0.41476547718048096
100789,0.42201879620552063
100790,0.39719900488853455
100793,0.3526802361011505
100794,0.4430064857006073
100795,0.3109656274318695
100796,0.46329349279403687
100798,0.3322032392024994
100799,0.2629638910293579
100800,0.4137252867221832
100801,0.5214552283287048
100802,0.4118374288082123
100803,0.2855502963066101
100804,0.7285359501838684
100805,0.5656642317771912
100806,0.6366882920265198
100807,0.4660968482494354
100808,0.511166512966156
100809,0.47604116797447205
100812,0.5338754653930664
100813,0.3667503297328949
100814,0.3137509822845459
100815,0.2723748981952667
100816,0.5263428688049316
100818,0.40171024203300476
100819,0.5327368974685669
100820,0.5177099704742432
100821,0.4592878520488739
100822,0.390953928232193
100824,0.46208658814430237
100825,0.2833804488182068
100827,0.5209074020385742
100828,0.5341396927833557
100829,0.43809396028518677
100831,0.5359110236167908
100832,0.34728771448135376
100833,0.4270179569721222
100834,0.741265594959259
100835,0.46340882778167725
100837,0.542434811592102
100838,0.6174681782722473
100839,0.6650075912475586
100840,0.522764265537262
100842,0.5792307257652283
100843,0.46050557494163513
100844,0.4238937497138977
100845,0.4959222972393036
100846,0.4162622392177582
100847,0.4208816885948181
100848,0.3785363733768463
100849,0.4647921621799469
100851,0.4173138737678528
100852,0.47464531660079956
100853,0.4283519983291626
100854,0.5764198899269104
100855,0.4833076298236847
100856,0.3940999507904053
100857,0.46584516763687134
100858,0.491896390914917
100859,0.4109724760055542
100860,0.3565755784511566
100861,0.5234680771827698
100862,0.31325486302375793
100863,0.5648736357688904
100864,0.44505488872528076
100865,0.41260436177253723
100866,0.522147536277771
100867,0.5457192063331604
100868,0.4714524447917938
100869,0.46623310446739197
100870,0.3990943431854248
100871,0.6694490909576416
100873,0.738438069820404
100874,0.517643392086029
100875,0.5360658168792725
100876,0.3666233718395233
100877,0.7610037326812744
100878,0.5076245069503784
100879,0.4388524889945984
100880,0.5630415081977844
100881,0.36556223034858704
100882,0.5650150775909424
100883,0.6820884943008423
100884,0.437723845243454
100885,0.5490353107452393
100886,0.42213842272758484
100887,0.3604910373687744
100888,0.39281490445137024
100890,0.4201878309249878
100891,0.15312312543392181
100892,0.48898014426231384
100893,0.3464057743549347
100894,0.5033036470413208
100895,0.3771491050720215
100896,0.3374052941799164
100897,0.4178524315357208
100898,0.43204864859580994
100899,0.6093447804450989
100900,0.42371201515197754
100901,0.4372934103012085
100902,0.39082399010658264
100903,0.3826197385787964
100904,0.2897469103336334
100905,0.5489034652709961
100906,0.342160165309906
100907,0.3974510431289673
100908,0.3744559586048126
100909,0.611717700958252
100911,0.362504780292511
100912,0.4753071665763855
100914,0.5589978694915771
100915,0.5238893032073975
100916,0.4030780792236328
100917,0.3981674909591675
100919,0.7152485847473145
100920,0.3643132746219635
100921,0.43237629532814026
100922,0.3347261846065521
100923,0.5481703281402588
100924,0.47044044733047485
100925,0.5322788953781128
100926,0.46713995933532715
100927,0.4118082821369171
100928,0.3874783515930176
100929,0.5027387738227844
100930,0.3595687448978424
100932,0.37767624855041504
100933,0.35647258162498474
100934,0.4598660171031952
100935,0.5517646670341492
100937,0.4563029706478119
100938,0.43599438667297363
100939,0.5662932991981506
100940,0.3107360601425171
100941,0.6727768778800964
100942,0.48435744643211365
100943,0.4522462487220764
100944,0.5394705533981323
100945,0.46260225772857666
100946,0.4056595265865326
100947,0.5380619764328003
100948,0.43943551182746887
100949,0.3037576675415039
100950,0.39842385053634644
100951,0.6107696890830994
100954,0.34013840556144714
100955,0.36244505643844604
100956,0.5803333520889282
100957,0.4630514085292816
100958,0.32620877027511597
100959,0.5524635910987854
100960,0.7409707903862
100961,0.4437151849269867
100962,0.6412506103515625
100963,0.3898048400878906
100964,0.3848435878753662
100966,0.39003023505210876
100967,0.37722334265708923
100968,0.3038938045501709
100969,0.3821420967578888
100971,0.5673962831497192
100972,0.4554348886013031
100973,0.3724251389503479
100974,0.41556093096733093
100975,0.4464924931526184
100976,0.551134467124939
100977,0.4112052619457245
100978,0.5041987895965576
100979,0.5018510222434998
100980,0.37736138701438904
100985,0.4193693697452545
100986,0.6868756413459778
100988,0.4286361336708069
100989,0.6091272234916687
100990,0.4389801025390625
100991,0.37384408712387085
100992,0.40636852383613586
100993,0.4397258460521698
100994,0.5042620897293091
100995,0.6008893847465515
100996,0.4275493621826172
101000,0.4994950592517853
101001,0.3759625256061554
101003,0.44061046838760376
101004,0.45317086577415466
101006,0.34579023718833923
101007,0.5157366394996643
101009,0.5281116366386414
101010,0.42206984758377075
101011,0.5009410977363586
101012,0.43664872646331787
101013,0.485962450504303
101014,0.4198092222213745
101015,0.4565657675266266
101016,0.44547170400619507
101017,0.47182023525238037
101018,0.4140131175518036
101019,0.44408756494522095
101022,0.3973328173160553
101023,0.6609511375427246
101027,0.46293771266937256
101028,0.39726442098617554
101029,0.35980600118637085
101030,0.3543359339237213
101032,0.4811907112598419
101033,0.40906646847724915
101034,0.39228975772857666
101035,0.5121349692344666
101036,0.5206618309020996
101037,0.3538567125797272
101038,0.4898379445075989
101039,0.5158262848854065
101042,0.6714383959770203
101043,0.49818935990333557
101044,0.4030880928039551
101045,0.44425368309020996
101046,0.382345974445343
101047,0.6548298597335815
101048,0.5514253377914429
101049,0.37990689277648926
101050,0.5017339587211609
101052,0.36470040678977966
101053,0.5277330875396729
101054,0.44174087047576904
101058,0.36750301718711853
101059,0.5796564221382141
101060,0.4549765884876251
101061,0.41019168496131897
101062,0.4503004848957062
101063,0.3653254210948944
101065,0.41852137446403503
101066,0.4430866241455078
101067,0.5127243399620056
101068,0.3924865424633026
101069,0.3135206699371338
101070,0.38960233330726624
101071,0.4892781376838684
101072,0.33582842350006104
101073,0.46825161576271057
101074,0.7327334880828857
101075,0.46080559492111206
101076,0.42790478467941284
101077,0.6150795221328735
101078,0.4410149157047272
101080,0.38517752289772034
101081,0.41700178384780884
101082,0.47176042199134827
101083,0.5084020495414734
101084,0.3144490420818329
101085,0.30627065896987915
101086,0.4116204082965851
101088,0.561325192451477
101089,0.6738832592964172
101091,0.5028799176216125
101093,0.5122623443603516
101094,0.39955711364746094
101095,0.582639217376709
101096,0.392473429441452
101098,0.562745213508606
101100,0.37554946541786194
101101,0.4100712239742279
101102,0.33940890431404114
101103,0.5127103924751282
101104,0.41851627826690674
101105,0.4711615741252899
101106,0.3897586166858673
101108,0.6984817981719971
101109,0.5597269535064697
101110,0.3212467432022095
101111,0.6116448640823364
101112,0.3559185266494751
101113,0.4312286078929901
101114,0.36152538657188416
101115,0.4223595857620239
101116,0.5030938982963562
101117,0.3383323550224304
101119,0.6233392357826233
101120,0.37860479950904846
101121,0.6495281457901001
101122,0.3849726915359497
101123,0.5430934429168701
101124,0.4303376376628876
101127,0.48547759652137756
101129,0.5119181275367737
101130,0.4452104866504669
101132,0.5547711849212646
101133,0.3722650706768036
101134,0.4141756594181061
101135,0.5200990438461304
101137,0.4023783206939697
101138,0.40645331144332886
101139,0.39139899611473083
101141,0.28967055678367615
101142,0.4456804394721985
101143,0.3964273929595947
101144,0.4280410408973694
101145,0.33610767126083374
101147,0.4387642443180084
101148,0.37956029176712036
101150,0.5067715048789978
101151,0.3674708306789398
101152,0.49235907196998596
101153,0.5977943539619446
101154,0.3636671006679535
101155,0.46157699823379517
101156,0.5051335096359253
101157,0.5584994554519653
101158,0.5378944873809814
101159,0.48871049284935
101161,0.4964478313922882
101162,0.4214760661125183
101163,0.4149267375469208
101164,0.25520461797714233
101165,0.4091956317424774
101166,0.44914549589157104
101167,0.5485778450965881
101168,0.346010684967041
101170,0.34418702125549316
101171,0.3733426034450531
101172,0.39929941296577454
101173,0.45888766646385193
101174,0.3891834616661072
101175,0.3103286623954773
101176,0.47923871874809265
101177,0.42895078659057617
101178,0.49734023213386536
101179,0.6681079864501953
101180,0.38907238841056824
101182,0.3980424702167511
101183,0.5713475942611694
101184,0.5721331238746643
101185,0.4231111407279968
101187,0.4047640860080719
101188,0.35113686323165894
101189,0.38715463876724243
101191,0.570641040802002
101192,0.24886204302310944
101195,0.5187839865684509
101196,0.4596911668777466
101197,0.6287678480148315
101199,0.7800244092941284
101201,0.4396994113922119
101202,0.3692255914211273
101203,0.435019850730896
101205,0.662051796913147
101206,0.4175586402416229
101207,0.416751891374588
101208,0.31586700677871704
101209,0.3396325707435608
101210,0.5773430466651917
101212,0.4603142738342285
101214,0.5259227752685547
101215,0.490310937166214
101216,0.4539485573768616
101217,0.3779720664024353
101218,0.4942687153816223
101219,0.45064684748649597
101220,0.5950490236282349
101221,0.5140995383262634
101222,0.3881463408470154
101224,0.39169079065322876
101226,0.5029410123825073
101227,0.3978639543056488
101228,0.44525688886642456
101229,0.36470553278923035
101230,0.4080171287059784
101231,0.6858671307563782
101232,0.42168378829956055
101234,0.4581478238105774
101236,0.40398991107940674
101238,0.39385494589805603
101239,0.4654772877693176
101240,0.4011065661907196
101241,0.4346349239349365
101242,0.4908389151096344
101245,0.4016593396663666
101246,0.3951919972896576
101247,0.4715249538421631
101248,0.6478577852249146
101249,0.5508120656013489
101250,0.4415329098701477
101251,0.4178870618343353
101252,0.6199100613594055
101253,0.34985098242759705
101254,0.4355480372905731
101255,0.5172339677810669
101256,0.6803142428398132
101257,0.3654780983924866
101260,0.4664209485054016
101261,0.35399961471557617
101262,0.5502278804779053
101263,0.4410761594772339
101264,0.27361637353897095
101265,0.3495335876941681
101266,0.3704092502593994
101267,0.3751947581768036
101270,0.4249575138092041
101272,0.4002261757850647
101273,0.42822518944740295
101274,0.5402776002883911
101275,0.3978210687637329
101276,0.6063754558563232
101277,0.5807270407676697
101278,0.4518127143383026
101280,0.3351912796497345
101282,0.4461018443107605
101283,0.40867605805397034
101284,0.3983907401561737
101285,0.43986889719963074
101286,0.4694465398788452
101288,0.920950174331665
101289,0.3512832224369049
101293,0.4240383505821228
101295,0.3787359893321991
101298,0.5157470703125
101300,0.6662634611129761
101302,0.37979671359062195
101303,0.4758608937263489
101304,0.45139798521995544
101306,0.3806253671646118
101307,0.4751850962638855
101309,0.5329990386962891
101310,0.4170156419277191
101311,0.37103039026260376
101312,0.4889487326145172
101313,0.5284463167190552
101314,0.5260645747184753
101315,0.36873358488082886
101316,0.4068393409252167
101317,0.3893493115901947
101319,0.44490212202072144
101320,0.4966098368167877
101321,0.3657841384410858
101322,0.46763256192207336
101323,0.3949052095413208
101324,0.5723410248756409
101325,0.3541749119758606
101326,0.35277503728866577
101328,0.41604918241500854
101330,0.3902479112148285
101331,0.5135239958763123
101333,0.48877695202827454
101334,0.3738943040370941
101335,0.3391028344631195
101336,0.47799208760261536
101338,0.5008608102798462
101339,0.5081532597541809
101340,0.4573720693588257
101341,0.44938042759895325
101342,0.44189274311065674
101344,0.4059242308139801
101347,0.35686758160591125
101348,0.45636671781539917
101349,0.28039687871932983
101350,0.6539379954338074
101351,0.3423699140548706
101352,0.3469073176383972
101357,0.5430709719657898
101359,0.3444029688835144
101360,0.5101991295814514
101364,0.4476311504840851
101369,0.5812914967536926
101370,0.45431557297706604
101371,0.6970733404159546
101372,0.3304106891155243
101373,0.3963555693626404
101375,0.4385046064853668
101376,0.6692773103713989
101377,0.5041190385818481
101378,0.41186732053756714
101379,0.4544731080532074
101381,0.768430769443512
101382,0.42386898398399353
101384,0.4939208924770355
101385,0.479409396648407
101386,0.5407978296279907
101388,0.42537057399749756
101389,0.5542367100715637
101390,0.4728550910949707
101391,0.6767899990081787
101392,0.49018624424934387
101393,0.3936959207057953
101394,0.501766562461853
101395,0.33937233686447144
101396,0.42994752526283264
101397,0.3258962035179138
101400,0.3224537670612335
101402,0.7428168058395386
101403,0.45440855622291565
101404,0.522759735584259
101405,0.33201083540916443
101406,0.34599927067756653
101407,0.3953106701374054
101408,0.31282052397727966
101409,0.48860350251197815
101410,0.42147013545036316
101411,0.44840532541275024
101413,0.5532407760620117
101415,0.3319857120513916
101416,0.3709053099155426
101417,0.7006554007530212
101418,0.7158472537994385
101419,0.46283766627311707
101420,0.5175954103469849
101421,0.3590182662010193
101422,0.4225066006183624
101423,0.4485224783420563
101424,0.35106444358825684
101425,0.44677528738975525
101430,0.38967451453208923
101431,0.46351590752601624
101432,0.46911031007766724
101433,0.5221261978149414
101435,0.3598281741142273
101436,0.4197479784488678
101437,0.40947261452674866
101438,0.6516556739807129
101439,0.47034695744514465
101441,0.6467713713645935
101442,0.5451294779777527
101443,0.40108755230903625
101444,0.573190450668335
101445,0.5352091789245605
101446,0.38807442784309387
101447,0.38691526651382446
101450,0.4029405117034912
